"YYYYMMDD(운행일자)","BUS_ID(노선ID)","BUS_NM(노선)","STATION_ID(정류장ID)","STATION_NM(정류장)","TIME(승차시간구분)","HALF_HOUR(시간구간ID)","PASSN_GETON(승차총승객수)","PASSN_GETOFF(하차총승객수)"
"2015-10-01","11110001","100번(하계동~용산구청)","0008935","을지로4가","20:00:00~20:59:59","30",2,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008935","을지로4가","21:00:00~21:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008935","을지로4가","21:00:00~21:59:59","30",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008935","을지로4가","22:00:00~22:59:59","00",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008935","을지로4가","22:00:00~22:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008935","을지로4가","23:00:00~23:59:59","00",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","0008935","을지로4가","23:00:00~23:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","04:00:00~04:59:59","30",1,5
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","05:00:00~05:59:59","00",2,7
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","05:00:00~05:59:59","30",1,10
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","06:00:00~06:59:59","00",3,4
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","06:00:00~06:59:59","30",2,3
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","07:00:00~07:59:59","00",3,11
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","07:00:00~07:59:59","30",4,17
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","08:00:00~08:59:59","00",7,17
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","08:00:00~08:59:59","30",5,24
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","09:00:00~09:59:59","00",4,14
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","09:00:00~09:59:59","30",6,9
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","10:00:00~10:59:59","00",3,4
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","10:00:00~10:59:59","30",4,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","11:00:00~11:59:59","00",3,11
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","11:00:00~11:59:59","30",7,5
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","12:00:00~12:59:59","00",2,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","12:00:00~12:59:59","30",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","13:00:00~13:59:59","00",2,9
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","13:00:00~13:59:59","30",7,3
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","14:00:00~14:59:59","00",4,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","14:00:00~14:59:59","30",4,8
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","15:00:00~15:59:59","00",3,5
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","15:00:00~15:59:59","30",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","16:00:00~16:59:59","00",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","16:00:00~16:59:59","30",5,5
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","17:00:00~17:59:59","00",2,3
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","17:00:00~17:59:59","30",6,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","18:00:00~18:59:59","00",19,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","18:00:00~18:59:59","30",14,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","19:00:00~19:59:59","00",6,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","19:00:00~19:59:59","30",4,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","20:00:00~20:59:59","00",7,0
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","20:00:00~20:59:59","30",3,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","21:00:00~21:59:59","00",5,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","21:00:00~21:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","22:00:00~22:59:59","00",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","22:00:00~22:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008952","원남동","23:00:00~23:59:59","00",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","05:00:00~05:59:59","30",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","06:00:00~06:59:59","00",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","06:00:00~06:59:59","30",2,6
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","07:00:00~07:59:59","00",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","07:00:00~07:59:59","30",0,4
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","08:00:00~08:59:59","00",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","08:00:00~08:59:59","30",0,6
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","09:00:00~09:59:59","00",1,4
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","09:00:00~09:59:59","30",0,3
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","10:00:00~10:59:59","00",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","11:00:00~11:59:59","00",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","12:00:00~12:59:59","00",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","13:00:00~13:59:59","30",6,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","14:00:00~14:59:59","00",1,3
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","14:00:00~14:59:59","30",5,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","15:00:00~15:59:59","30",4,0
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","16:00:00~16:59:59","00",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","16:00:00~16:59:59","30",5,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","17:00:00~17:59:59","00",4,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","17:00:00~17:59:59","30",1,4
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","18:00:00~18:59:59","30",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","19:00:00~19:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","19:00:00~19:59:59","30",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","20:00:00~20:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","20:00:00~20:59:59","30",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","21:00:00~21:59:59","00",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","23:00:00~23:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0008984","을지로5가.중부시장","23:00:00~23:59:59","30",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","00:00:00~00:59:59","00",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","00:00:00~00:59:59","30",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","06:00:00~06:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","06:00:00~06:59:59","30",1,5
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","07:00:00~07:59:59","00",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","08:00:00~08:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","09:00:00~09:59:59","00",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","09:00:00~09:59:59","30",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","10:00:00~10:59:59","00",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","11:00:00~11:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","11:00:00~11:59:59","30",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","12:00:00~12:59:59","00",0,2
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","12:00:00~12:59:59","30",4,0
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","13:00:00~13:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","14:00:00~14:59:59","30",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","15:00:00~15:59:59","00",6,0
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","15:00:00~15:59:59","30",2,2
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","16:00:00~16:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","16:00:00~16:59:59","30",2,2
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","17:00:00~17:59:59","00",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","17:00:00~17:59:59","30",0,1
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","18:00:00~18:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","18:00:00~18:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","19:00:00~19:59:59","00",7,1
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","19:00:00~19:59:59","30",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","20:00:00~20:59:59","00",1,2
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","20:00:00~20:59:59","30",5,0
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","21:00:00~21:59:59","00",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","21:00:00~21:59:59","30",5,0
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","22:00:00~22:59:59","00",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","22:00:00~22:59:59","30",9,1
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","23:00:00~23:59:59","00",4,0
"2015-10-01","11110001","100번(하계동~용산구청)","0009038","을지로6가.국립중앙의료원","23:00:00~23:59:59","30",2,2
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","04:00:00~04:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","05:00:00~05:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","06:00:00~06:59:59","00",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","06:00:00~06:59:59","30",5,1
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","07:00:00~07:59:59","00",5,0
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","07:00:00~07:59:59","30",11,1
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","08:00:00~08:59:59","00",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","09:00:00~09:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","15:00:00~15:59:59","00",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","15:00:00~15:59:59","30",2,1
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","16:00:00~16:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","16:00:00~16:59:59","30",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","17:00:00~17:59:59","00",4,1
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","17:00:00~17:59:59","30",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","18:00:00~18:59:59","00",2,0
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","19:00:00~19:59:59","00",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","19:00:00~19:59:59","30",3,1
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","20:00:00~20:59:59","30",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","21:00:00~21:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0011084","서울시립북서울미술관","22:00:00~22:59:59","00",1,0
"2015-10-01","11110001","100번(하계동~용산구청)","0012869","월곡뉴타운","00:00:00~00:59:59","00",7,0
"2015-10-01","11110001","100번(하계동~용산구청)","0012869","월곡뉴타운","00:00:00~00:59:59","30",3,0
"2015-10-01","11110001","100번(하계동~용산구청)","0012869","월곡뉴타운","06:00:00~06:59:59","00",1,1
"2015-10-01","11110001","100번(하계동~용산구청)","0012869","월곡뉴타운","06:00:00~06:59:59","30",2,0
